10BC53132191 ,4/26/13 09:31,512,10,1223,0,,,
10BC53132191 ,4/26/13 10:21,497,10,1234,0,,,
10BC53132191 ,4/26/13 10:31,513,11,1158,0,,,
10BC53132191 ,4/26/13 10:51,489,10,1270,0,,,
10BC53132191 ,4/27/13 08:36,406,5,1250,-1,,,
10BC53132191 ,4/27/13 08:46,472,10,1135,0,,,
10BC53132191 ,4/27/13 11:56,390,2,1298,-1,,,
10BC53132191 ,4/27/13 15:38,390,4,1160,-1,,,
10BC53132191 ,4/27/13 15:48,425,9,1386,-1,,,
10BC53132191 ,4/27/13 17:57,396,5,1258,-1,,,
10BC53132191 ,4/27/13 19:09,461,8,1245,0,,,
10BC53132191 ,4/27/13 21:33,843,17,1588,1,,,
10BC53132191 ,4/28/13 12:45,557,14,1300,0,,,
10BC53132191 ,4/28/13 19:42,553,18,1640,-1,,,
10BC53132191 ,4/29/13 15:48,540,9,1234,0,,,
10BC53132191 ,4/29/13 16:48,520,12,1098,0,,,
10BC53132191 ,5/1/13 09:28,529,18,1133,-1,,,
10BC53132191 ,5/1/13 10:08,449,10,1271,0,,,
10BC53132191 ,5/1/13 12:46,546,15,1335,0,,,
10BC53132191 ,5/1/13 15:11,519,11,1303,0,,,
10BC53132191 ,5/2/13 10:15,509,4,1294,-1,,,
10BC53132191 ,5/2/13 10:35,455,9,1159,0,,,
10BC53132191 ,5/2/13 10:55,467,7,1160,0,,,
10BC53132191 ,5/2/13 12:45,412,8,1170,0,,,
10BC53132191 ,5/2/13 15:32,472,8,1153,0,,,
10BC53132191 ,5/2/13 16:02,438,7,1158,0,,,
10BC53132191 ,5/2/13 16:32,408,6,1151,0,,,
10BC53132191 ,5/2/13 17:22,568,15,1451,-1,,,
10BC53132191 ,5/3/13 08:31,589,13,1263,0,,,
10BC53132191 ,5/3/13 10:11,515,18,1630,-1,,,
10BC53132191 ,5/3/13 11:49,543,14,1275,0,,,
10BC53132191 ,5/3/13 12:19,561,14,1259,0,,,
10BC53132191 ,5/3/13 15:20,726,16,1307,-1,,,
10BC53132191 ,5/4/13 09:42,707,15,1359,-1,,,
10BC53132191 ,5/4/13 10:32,530,11,1294,0,,,
10BC53132191 ,5/4/13 17:26,381,1,1283,-1,,,
10BC53132191 ,5/5/13 09:25,514,11,1186,0,,,
10BC53132191 ,5/5/13 09:54,448,9,1179,0,,,
10BC53132191 ,5/5/13 12:08,550,12,1135,0,,,
10BC53132191 ,5/5/13 12:18,514,13,1247,0,,,
10BC53132191 ,5/5/13 15:37,467,10,1149,0,,,
10BC53132191 ,5/5/13 15:57,587,13,1133,0,,,
10BC53132191 ,5/5/13 16:27,520,11,1240,0,,,
10BC53132191 ,5/5/13 17:57,516,11,1088,0,,,
10BC53132191 ,5/5/13 18:17,547,13,1174,0,,,
10BC53132191 ,5/5/13 19:17,546,13,1170,0,,,
10BC53132191 ,5/5/13 21:57,519,12,1165,0,,,
10BC53132191 ,5/6/13 10:41,563,17,1505,-1,,,
10BC53132191 ,5/6/13 14:42,394,2,1411,-1,,,
10BC53132191 ,5/6/13 15:22,672,15,1489,-1,,,
10BC53132191 ,5/6/13 16:39,536,12,1139,0,,,
10BC53132191 ,5/6/13 17:09,496,4,1223,-1,,,
10BC53132191 ,5/6/13 17:19,822,18,1628,1,,,
10BC53132191 ,5/7/13 17:52,361,10,1214,-1,,,
10BC53132191 ,5/7/13 20:21,595,14,1118,0,,,
10BC53132191 ,5/7/13 21:51,579,15,1163,0,,,
10BC53132191 ,5/7/13 22:01,799,18,1620,1,,,
10BC53132191 ,5/8/13 10:13,453,10,1337,-1,,,
10BC53132191 ,5/8/13 15:50,814,18,1629,1,,,
10BC53132191 ,5/8/13 17:50,467,8,1059,-1,,,
10BC53132191 ,5/8/13 18:10,423,7,1372,-1,,,
10BC53132191 ,5/8/13 20:51,568,14,1267,0,,,
10BC53132191 ,5/8/13 22:21,457,9,1158,0,,,
10BC53132191 ,5/8/13 22:41,456,8,1246,0,,,
10BC53132191 ,5/9/13 00:54,377,19,1557,-1,,,
10BC53132191 ,5/9/13 16:06,611,19,1606,-1,,,
10BC53132191 ,5/10/13 16:49,476,11,1389,-1,,,
10BC53132191 ,5/11/13 12:09,529,18,1338,-1,,,
10BC53132191 ,5/12/13 12:11,605,14,1245,0,,,
10BC53132191 ,5/12/13 13:01,522,12,1172,0,,,
10BC53132191 ,5/12/13 18:08,702,18,1633,-1,,,
10BC53132191 ,5/12/13 19:58,519,10,1165,0,,,
10BC53132191 ,5/13/13 21:16,794,18,1633,1,,,
10BC53132191 ,5/14/13 10:04,430,1,1387,-1,,,
10BC53132191 ,5/15/13 00:51,414,17,1113,-1,,,
10BC53132191 ,5/15/13 10:24,484,12,1358,-1,,,
10BC53132191 ,5/16/13 10:57,372,23,1154,-1,,,
10BC53132191 ,5/16/13 11:07,444,23,1034,-1,,,
10BC53132191 ,5/17/13 11:23,886,14,1462,-1,,,
10BC53132191 ,5/17/13 14:43,429,16,1270,-1,,,
10BC53132191 ,5/17/13 16:33,195,12,1240,-1,,,
10BC53132191 ,5/17/13 17:53,335,14,1093,-1,,,
10BC53132191 ,5/17/13 20:23,199,11,1164,-1,,,
10BC53132191 ,5/17/13 22:09,841,18,1412,-1,,,
10BC53132191 ,5/18/13 08:38,256,10,1150,-1,,,
10BC53132191 ,5/18/13 08:48,478,14,1166,0,,,
10BC53132191 ,5/18/13 09:28,807,21,1634,1,,,
10BC53132191 ,5/18/13 10:08,358,15,1171,-1,,,
10BC53132191 ,5/18/13 10:18,189,15,1174,-1,,,
10BC53132191 ,5/18/13 11:45,460,16,1157,-1,,,
10BC53132191 ,5/18/13 16:31,776,21,1639,1,,,
10BC53132191 ,5/19/13 09:36,302,1,1127,-1,,,
10BC53132191 ,5/21/13 11:49,239,11,1165,-1,,,
10BC53132191 ,5/21/13 13:13,851,21,1628,1,,,
10BC53132191 ,5/21/13 15:22,368,16,1366,-1,,,
10BC53132191 ,5/21/13 19:34,395,13,1147,-1,,,
10BC53132191 ,5/21/13 20:34,401,15,1147,-1,,,
10BC53132191 ,5/22/13 13:07,303,14,1272,2,,,
10BC53132191 ,5/22/13 19:43,412,16,1084,-1,,,
10BC53132191 ,5/23/13 10:33,553,12,1164,0,,,
10BC53132191 ,5/25/13 18:45,826,6,1407,-1,,,
10BC53132191 ,5/27/13 17:01,294,11,1054,-1,,,
10BC53132191 ,5/27/13 20:31,332,13,1157,-1,,,
10BC53132191 ,5/27/13 20:51,210,15,1629,-1,,,
10BC53132191 ,5/27/13 23:22,877,20,1598,1,,,
10BC53132191 ,5/27/13 23:32,596,20,1581,-1,,,
10BC53132191 ,5/29/13 10:42,533,16,1129,0,,,
10BC53132191 ,5/29/13 11:52,229,21,1450,-1,,,
10BC53132191 ,5/31/13 11:09,295,15,1195,2,,,
10BC53132191 ,5/31/13 13:36,529,15,1163,0,,,
10BC53132191 ,5/31/13 14:06,510,11,1176,0,,,
10BC53132191 ,5/31/13 20:22,293,3,1342,-1,,,
10BC53132191 ,6/1/13 13:51,813,19,1633,1,,,
10BC53132191 ,6/1/13 15:01,525,19,1140,-1,,,
10BC53132191 ,6/1/13 15:31,296,19,1442,-1,,,
10BC53132191 ,6/1/13 16:11,500,19,1167,-1,,,
10BC53132191 ,6/1/13 17:21,279,21,1646,3,,,
10BC53132191 ,6/1/13 18:21,257,13,1328,-1,,,
10BC53132191 ,6/1/13 20:00,212,4,1109,-1,,,
10BC53132191 ,6/1/13 21:28,249,12,1235,-1,,,
10BC53132191 ,6/2/13 12:03,596,17,1432,-1,,,
10BC53132191 ,6/2/13 20:57,544,16,1215,0,,,
10BC53132191 ,6/3/13 10:32,189,11,1249,-1,,,
10BC53132191 ,6/3/13 10:52,560,19,1472,-1,,,
10BC53132191 ,6/3/13 13:02,433,11,1151,0,,,
10BC53132191 ,6/3/13 13:22,322,13,1266,2,,,
