11BC53130992 ,11/26/12 11:16,839,21,1656,3,,,,,
11BC53130992 ,11/26/12 11:16,839,21,1656,3,,,,,
11BC53130992 ,11/26/12 13:40,699,17,1198,0,,,,,
11BC53130992 ,11/26/12 13:52,390,9,1187,0,,,,,
11BC53130992 ,11/26/12 14:12,487,11,1170,0,,,,,
11BC53130992 ,11/26/12 14:36,447,10,1184,0,,,,,
11BC53130992 ,11/26/12 15:00,587,15,1170,0,,,,,
11BC53130992 ,11/26/12 15:08,564,12,1154,0,,,,,
11BC53130992 ,11/26/12 16:40,526,9,1142,0,,,,,
11BC53130992 ,11/26/12 17:20,637,13,1186,0,,,,,
11BC53130992 ,11/26/12 17:28,727,14,1183,0,,,,,
11BC53130992 ,11/26/12 18:40,577,13,1232,0,,,,,
11BC53130992 ,11/26/12 19:04,640,16,1094,0,,,,,
11BC53130992 ,11/26/12 19:16,543,13,1183,0,,,,,
11BC53130992 ,11/26/12 19:36,548,14,1201,0,,,,,
11BC53130992 ,11/26/12 19:48,546,14,1151,0,,,,,
11BC53130992 ,11/26/12 20:04,537,14,1176,0,,,,,
11BC53130992 ,11/26/12 20:20,453,11,1157,0,,,,,
11BC53130992 ,11/26/12 21:08,562,16,1119,0,,,,,
11BC53130992 ,11/26/12 21:48,261,3,1167,0,,,,,
11BC53130992 ,11/26/12 22:24,264,4,1154,0,,,,,
11BC53130992 ,11/26/12 22:32,630,16,1164,0,,,,,
11BC53130992 ,11/27/12 00:04,975,21,1635,3,,,,,
11BC53130992 ,11/27/12 08:52,348,13,1279,-1,,,,,
11BC53130992 ,11/27/12 09:20,414,9,1154,0,,,,,
11BC53130992 ,11/27/12 09:32,351,7,1195,0,,,,,
11BC53130992 ,11/27/12 10:44,342,7,1190,0,,,,,
11BC53130992 ,11/27/12 11:12,420,10,1212,0,,,,,
11BC53130992 ,11/27/12 11:40,997,21,1663,3,,,,,
11BC53130992 ,11/27/12 12:08,363,8,1198,0,,,,,
11BC53130992 ,11/27/12 12:24,358,7,1189,0,,,,,
11BC53130992 ,11/27/12 12:32,438,11,1227,0,,,,,
11BC53130992 ,11/27/12 12:44,503,13,1219,0,,,,,
11BC53130992 ,11/27/12 12:56,498,13,1167,0,,,,,
11BC53130992 ,11/27/12 13:32,413,10,1199,0,,,,,
11BC53130992 ,11/27/12 13:40,386,9,1223,0,,,,,
11BC53130992 ,11/27/12 13:52,942,21,1675,3,,,,,
11BC53130992 ,11/27/12 14:48,294,21,1641,1,,,,,
11BC53130992 ,11/27/12 18:24,732,18,1323,-1,,,,,
11BC53130992 ,11/28/12 10:00,970,18,1625,-1,,,,,
11BC53130992 ,11/28/12 10:12,335,14,1375,-1,,,,,
11BC53130992 ,11/28/12 10:24,504,13,1371,-1,,,,,
11BC53130992 ,11/28/12 10:36,486,15,1174,0,,,,,
11BC53130992 ,11/28/12 11:08,528,14,1165,0,,,,,
11BC53130992 ,11/28/12 11:12,468,1,1321,-1,,,,,
11BC53130992 ,11/28/12 11:16,462,11,1169,0,,,,,
11BC53130992 ,11/28/12 11:56,393,9,1153,0,,,,,
11BC53130992 ,11/28/12 12:20,404,9,1364,-1,,,,,
11BC53130992 ,11/28/12 13:32,432,10,1171,0,,,,,
11BC53130992 ,11/28/12 14:16,445,11,1164,0,,,,,
11BC53130992 ,11/28/12 14:36,453,11,1156,0,,,,,
11BC53130992 ,11/28/12 14:44,438,10,1188,0,,,,,
11BC53130992 ,11/28/12 15:20,460,10,1143,0,,,,,
11BC53130992 ,11/28/12 16:00,393,8,1327,-1,,,,,
11BC53130992 ,11/28/12 16:16,400,9,1192,0,,,,,
11BC53130992 ,11/28/12 16:48,332,6,1173,0,,,,,
11BC53130992 ,11/28/12 17:04,402,9,1178,0,,,,,
11BC53130992 ,11/28/12 17:36,430,10,1252,0,,,,,
11BC53130992 ,11/28/12 18:04,415,10,1196,0,,,,,
11BC53130992 ,11/28/12 18:24,426,10,1170,0,,,,,
11BC53130992 ,11/28/12 19:52,314,6,1219,0,,,,,
11BC53130992 ,11/28/12 20:00,333,6,1181,0,,,,,
11BC53130992 ,11/28/12 20:16,374,8,1175,0,,,,,
11BC53130992 ,11/28/12 20:56,541,16,1199,0,,,,,
11BC53130992 ,11/28/12 21:08,319,6,1176,0,,,,,
11BC53130992 ,11/28/12 21:24,294,5,1163,0,,,,,
11BC53130992 ,11/28/12 22:16,462,12,1188,0,,,,,
11BC53130992 ,11/28/12 23:12,375,10,1312,-1,,,,,
11BC53130992 ,11/29/12 00:16,414,10,1201,0,,,,,
11BC53130992 ,11/29/12 00:24,399,9,1242,0,,,,,
11BC53130992 ,11/29/12 00:28,465,12,1173,0,,,,,
11BC53130992 ,11/29/12 02:12,299,21,1658,1,,,,,
11BC53130992 ,11/29/12 09:24,476,13,1235,0,,,,,
11BC53130992 ,11/29/12 10:00,792,18,1287,-1,,,,,
11BC53130992 ,11/29/12 10:12,875,15,1156,0,,,,,
11BC53130992 ,11/29/12 10:20,568,16,1204,0,,,,,
11BC53130992 ,11/29/12 10:32,470,12,1161,0,,,,,
11BC53130992 ,11/29/12 10:40,481,13,1192,0,,,,,
11BC53130992 ,11/29/12 10:56,552,15,1163,0,,,,,
11BC53130992 ,11/29/12 13:36,393,9,1166,0,,,,,
11BC53130992 ,11/29/12 14:48,382,6,1156,0,,,,,
11BC53130992 ,11/29/12 15:12,452,11,1175,0,,,,,
11BC53130992 ,11/29/12 15:32,461,11,1132,0,,,,,
11BC53130992 ,11/29/12 15:36,376,8,1189,0,,,,,
11BC53130992 ,11/29/12 15:40,150,1,1669,-1,,,,,
11BC53130992 ,11/29/12 17:44,554,21,1657,-1,,,,,
11BC53130992 ,11/30/12 12:08,415,10,1183,0,,,,,
11BC53130992 ,11/30/12 12:28,266,21,1668,1,,,,,
11BC53130992 ,12/4/12 11:32,459,12,1163,0,,,,,
11BC53130992 ,12/4/12 12:36,444,11,1181,0,,,,,
11BC53130992 ,12/4/12 13:56,510,21,1676,-1,,,,,
11BC53130992 ,12/4/12 17:16,551,15,1177,0,,,,,
11BC53130992 ,12/4/12 17:36,363,11,1158,0,,,,,
11BC53130992 ,12/4/12 17:56,984,21,1635,3,,,,,
11BC53130992 ,12/7/12 14:48,646,15,1168,0,,,,,
11BC53130992 ,12/7/12 15:04,530,13,1203,0,,,,,
11BC53130992 ,12/7/12 15:08,426,10,1170,0,,,,,
11BC53130992 ,12/7/12 15:52,441,11,1181,0,,,,,
11BC53130992 ,12/7/12 16:32,651,15,1154,0,,,,,
11BC53130992 ,12/7/12 16:40,658,11,1248,-1,,,,,
11BC53130992 ,12/7/12 16:48,660,14,1185,0,,,,,
11BC53130992 ,12/7/12 16:52,979,21,1636,3,,,,,
11BC53130992 ,12/7/12 18:00,1051,21,1640,3,,,,,
11BC53130992 ,12/8/12 01:08,617,16,1195,0,,,,,
11BC53130992 ,12/8/12 01:20,663,14,1171,0,,,,,
11BC53130992 ,12/8/12 01:28,643,16,1149,0,,,,,
11BC53130992 ,12/8/12 01:36,565,14,1251,0,,,,,
11BC53130992 ,12/8/12 01:44,561,15,1166,0,,,,,
11BC53130992 ,12/8/12 02:00,491,13,1186,0,,,,,
11BC53130992 ,12/8/12 02:56,582,15,1155,0,,,,,
11BC53130992 ,12/8/12 03:20,561,14,1172,0,,,,,
11BC53130992 ,12/8/12 03:48,602,12,1156,0,,,,,
11BC53130992 ,12/8/12 04:24,596,15,1222,0,,,,,
11BC53130992 ,12/8/12 05:04,484,12,1091,0,,,,,
11BC53130992 ,12/8/12 05:16,502,13,1166,0,,,,,
11BC53130992 ,12/8/12 05:28,507,13,1236,0,,,,,
11BC53130992 ,12/8/12 05:56,494,13,1181,0,,,,,
11BC53130992 ,12/8/12 06:04,484,13,1169,0,,,,,
11BC53130992 ,12/8/12 06:48,519,15,1244,0,,,,,
11BC53130992 ,12/8/12 07:00,513,13,1186,0,,,,,
11BC53130992 ,12/8/12 07:12,502,13,1162,0,,,,,
11BC53130992 ,12/8/12 07:36,504,13,1177,0,,,,,
11BC53130992 ,12/8/12 07:48,540,15,1208,0,,,,,
11BC53130992 ,12/8/12 07:56,445,11,1169,0,,,,,
11BC53130992 ,12/8/12 08:12,588,17,1192,0,,,,,
11BC53130992 ,12/8/12 08:24,648,15,1182,0,,,,,
11BC53130992 ,12/8/12 08:32,669,16,1221,0,,,,,
11BC53130992 ,12/8/12 09:24,692,14,1216,0,,,,,
11BC53130992 ,12/8/12 09:28,715,17,1121,0,,,,,
11BC53130992 ,12/8/12 09:32,669,13,1168,0,,,,,
11BC53130992 ,12/8/12 09:44,666,13,1244,-1,,,,,
11BC53130992 ,12/8/12 09:52,686,16,1153,0,,,,,
11BC53130992 ,12/8/12 09:56,655,13,1218,0,,,,,
11BC53130992 ,12/8/12 10:04,589,12,1160,0,,,,,
11BC53130992 ,12/8/12 10:16,551,12,1175,0,,,,,
11BC53130992 ,12/8/12 11:04,552,14,1151,0,,,,,
11BC53130992 ,12/8/12 11:16,547,13,1178,0,,,,,
11BC53130992 ,12/8/12 11:32,509,13,1157,0,,,,,
11BC53130992 ,12/8/12 12:12,670,13,1144,0,,,,,
11BC53130992 ,12/8/12 12:32,318,21,1630,1,,,,,
11BC53130992 ,12/10/12 10:56,471,12,1197,0,,,,,
11BC53130992 ,12/10/12 11:16,936,20,1640,3,,,,,
11BC53130992 ,12/10/12 13:12,730,16,1166,0,,,,,
11BC53130992 ,12/10/12 13:20,717,15,1183,0,,,,,
11BC53130992 ,12/10/12 13:36,441,11,1220,0,,,,,
11BC53130992 ,12/10/12 13:48,460,11,1187,0,,,,,
11BC53130992 ,12/10/12 14:12,580,14,1171,0,,,,,
11BC53130992 ,12/10/12 14:20,633,17,1246,0,,,,,
11BC53130992 ,12/10/12 14:52,443,12,1213,0,,,,,
11BC53130992 ,12/10/12 15:28,598,14,1203,0,,,,,
11BC53130992 ,12/10/12 15:44,569,15,1164,0,,,,,
11BC53130992 ,12/10/12 15:48,396,9,1200,0,,,,,
11BC53130992 ,12/10/12 15:56,570,14,1263,0,,,,,
11BC53130992 ,12/10/12 16:16,496,13,1187,0,,,,,
11BC53130992 ,12/10/12 16:28,556,14,1162,0,,,,,
11BC53130992 ,12/10/12 16:56,545,14,1184,0,,,,,
11BC53130992 ,12/10/12 17:04,544,14,1184,0,,,,,
11BC53130992 ,12/10/12 17:20,499,12,1231,0,,,,,
11BC53130992 ,12/10/12 17:28,973,15,1231,0,,,,,
11BC53130992 ,12/10/12 17:52,511,13,1168,0,,,,,
11BC53130992 ,12/10/12 18:00,408,9,1186,0,,,,,
11BC53130992 ,12/10/12 18:44,266,4,1229,0,,,,,
11BC53130992 ,12/10/12 19:28,365,8,1174,0,,,,,
11BC53130992 ,12/10/12 20:20,799,20,1650,-1,,,,,
11BC53130992 ,12/10/12 20:28,651,19,1392,-1,,,,,
11BC53130992 ,12/11/12 14:16,449,11,1200,0,,,,,
11BC53130992 ,12/11/12 14:56,450,12,1251,0,,,,,
11BC53130992 ,12/11/12 15:04,451,11,1152,0,,,,,
11BC53130992 ,12/11/12 15:28,451,11,1362,-1,,,,,
11BC53130992 ,12/11/12 15:40,436,11,1231,0,,,,,
11BC53130992 ,12/11/12 17:04,475,13,1232,0,,,,,
11BC53130992 ,12/11/12 17:20,461,12,1181,0,,,,,
11BC53130992 ,12/11/12 18:56,453,12,1228,0,,,,,
11BC53130992 ,12/11/12 19:04,450,11,1192,0,,,,,
11BC53130992 ,12/11/12 20:04,446,12,1277,0,,,,,
11BC53130992 ,12/11/12 20:24,438,11,1203,0,,,,,
11BC53130992 ,12/11/12 20:32,442,12,1233,0,,,,,
11BC53130992 ,12/11/12 21:28,464,13,1213,0,,,,,
11BC53130992 ,12/12/12 00:56,513,13,1262,0,,,,,
11BC53130992 ,12/12/12 01:05,615,1,520,-1,,,,,
11BC53130992 ,12/12/12 01:48,596,16,1205,0,,,,,
11BC53130992 ,12/12/12 02:00,636,17,1189,0,,,,,
11BC53130992 ,12/12/12 02:12,627,17,1194,0,,,,,
11BC53130992 ,12/14/12 11:28,487,13,1216,0,,,,,
11BC53130992 ,12/14/12 11:36,1081,20,1640,3,,,,,
11BC53130992 ,12/14/12 13:56,300,14,1160,2,,,,,
11BC53130992 ,12/14/12 14:04,397,9,1163,0,,,,,
11BC53130992 ,12/14/12 14:28,348,6,1167,0,,,,,
11BC53130992 ,12/14/12 14:36,392,9,1199,0,,,,,
11BC53130992 ,12/14/12 15:04,478,12,1220,0,,,,,
11BC53130992 ,12/14/12 15:13,470,12,1190,0,,,,,
11BC53130992 ,12/14/12 15:20,518,14,1185,0,,,,,
11BC53130992 ,12/14/12 15:36,494,14,1200,0,,,,,
11BC53130992 ,12/14/12 16:28,452,11,1185,0,,,,,
11BC53130992 ,12/14/12 16:40,394,9,1215,0,,,,,
11BC53130992 ,12/14/12 16:48,392,9,1168,0,,,,,
11BC53130992 ,12/14/12 16:56,397,9,1178,0,,,,,
11BC53130992 ,12/14/12 17:24,520,14,1165,0,,,,,
11BC53130992 ,12/14/12 17:28,421,10,1184,0,,,,,
11BC53130992 ,12/14/12 17:36,466,12,1179,0,,,,,
11BC53130992 ,12/14/12 17:48,465,11,1182,0,,,,,
11BC53130992 ,12/14/12 18:04,538,14,1153,0,,,,,
11BC53130992 ,12/14/12 18:20,471,12,1202,0,,,,,
11BC53130992 ,12/14/12 18:40,478,12,1170,0,,,,,
11BC53130992 ,12/14/12 18:44,1015,15,1195,0,,,,,
11BC53130992 ,12/14/12 19:52,961,21,1650,3,,,,,
11BC53130992 ,12/15/12 11:24,462,12,1232,0,,,,,
11BC53130992 ,12/15/12 11:44,438,13,1229,0,,,,,
11BC53130992 ,12/15/12 12:32,608,16,1256,0,,,,,
11BC53130992 ,12/15/12 12:44,619,16,1151,0,,,,,
11BC53130992 ,12/15/12 14:36,1090,21,1691,3,,,,,
11BC53130992 ,12/16/12 13:48,464,12,1225,0,,,,,
11BC53130992 ,12/16/12 13:52,1034,18,1427,-1,,,,,
11BC53130992 ,12/16/12 14:36,451,11,1211,0,,,,,
11BC53130992 ,12/16/12 14:44,310,6,1205,0,,,,,
11BC53130992 ,12/16/12 14:48,399,9,1179,0,,,,,
11BC53130992 ,12/16/12 14:52,331,1,1166,-1,,,,,
11BC53130992 ,12/16/12 15:08,329,6,1158,0,,,,,
11BC53130992 ,12/16/12 15:16,418,10,1198,0,,,,,
11BC53130992 ,12/16/12 15:28,267,14,1190,2,,,,,
11BC53130992 ,12/16/12 17:08,1036,20,1601,3,,,,,
11BC53130992 ,12/19/12 11:12,472,13,1236,0,,,,,
11BC53130992 ,12/19/12 11:36,422,10,1223,0,,,,,
11BC53130992 ,12/19/12 11:56,591,16,1192,0,,,,,
11BC53130992 ,12/19/12 12:16,459,12,1203,0,,,,,
11BC53130992 ,12/19/12 12:40,453,11,1183,0,,,,,
11BC53130992 ,12/19/12 12:52,441,10,1188,0,,,,,
11BC53130992 ,12/19/12 13:40,532,4,1151,-1,,,,,
11BC53130992 ,12/19/12 13:56,479,12,1202,0,,,,,
11BC53130992 ,12/19/12 14:08,474,12,1183,0,,,,,
11BC53130992 ,12/19/12 14:24,462,12,1189,0,,,,,
11BC53130992 ,12/19/12 15:00,303,15,1165,2,,,,,
11BC53130992 ,12/19/12 15:28,324,11,1157,-1,,,,,
11BC53130992 ,12/19/12 16:04,495,13,1192,0,,,,,
11BC53130992 ,12/19/12 16:32,463,11,1155,0,,,,,
11BC53130992 ,12/19/12 16:52,472,11,1245,0,,,,,
11BC53130992 ,12/19/12 17:24,465,10,1172,0,,,,,
11BC53130992 ,12/19/12 18:48,674,16,1164,0,,,,,
11BC53130992 ,12/19/12 19:40,520,14,1152,0,,,,,
11BC53130992 ,12/19/12 20:04,482,11,1170,0,,,,,
11BC53130992 ,12/19/12 20:28,462,11,1173,0,,,,,
11BC53130992 ,12/19/12 21:04,493,12,1174,0,,,,,
11BC53130992 ,12/19/12 21:28,479,12,1213,0,,,,,
11BC53130992 ,12/19/12 22:28,456,12,1206,0,,,,,
11BC53130992 ,12/19/12 22:36,996,14,1137,-1,,,,,
11BC53130992 ,12/22/12 15:40,475,14,1382,-1,,,,,
11BC53130992 ,12/22/12 17:32,504,12,1157,0,,,,,
11BC53130992 ,12/22/12 18:16,470,10,1158,0,,,,,
11BC53130992 ,12/22/12 18:28,149,11,1471,-1,,,,,
11BC53130992 ,12/22/12 18:32,248,5,1235,0,,,,,
11BC53130992 ,12/22/12 18:40,909,15,1176,0,,,,,
11BC53130992 ,12/22/12 19:08,648,8,1062,-1,,,,,
11BC53130992 ,12/23/12 13:20,488,12,1110,0,,,,,
11BC53130992 ,12/23/12 13:56,1082,15,1152,-1,,,,,
11BC53130992 ,12/23/12 16:56,978,16,1211,-1,,,,,
11BC53130992 ,12/24/12 11:28,511,14,1158,0,,,,,
11BC53130992 ,12/24/12 11:56,384,8,1172,0,,,,,
11BC53130992 ,12/24/12 12:36,267,3,1196,0,,,,,
11BC53130992 ,12/24/12 12:52,277,3,1409,-1,,,,,
11BC53130992 ,12/24/12 13:20,291,4,1169,0,,,,,
11BC53130992 ,12/24/12 13:32,266,3,1206,0,,,,,
11BC53130992 ,12/24/12 13:48,268,4,1226,0,,,,,
11BC53130992 ,12/24/12 14:16,301,5,1169,0,,,,,
11BC53130992 ,12/24/12 14:24,327,6,1203,0,,,,,
11BC53130992 ,12/24/12 15:00,964,21,1661,3,,,,,
11BC53130992 ,12/24/12 15:24,282,21,1634,1,,,,,
11BC53130992 ,12/24/12 15:52,72,21,1618,-1,,,,,
11BC53130992 ,12/24/12 15:56,549,16,1605,-1,,,,,
11BC53130992 ,12/24/12 16:00,826,7,1654,-1,,,,,
11BC53130992 ,12/24/12 16:44,954,21,1642,3,,,,,
11BC53130992 ,12/24/12 18:24,1057,22,1678,3,,,,,
