,11BC53136406 ,2012-10-07 09:50:44 ,369.0 ,9.0 ,1040.0 ,0 
,11BC53136406 ,2012-10-08 08:50:41 ,299.0 ,7.0 ,1024.0 ,0 
,11BC53136406 ,2012-10-08 09:50:41 ,339.0 ,7.0 ,1012.0 ,0 
,11BC53136406 ,2012-10-08 10:50:41 ,363.0 ,8.0 ,997.0 ,0 
,11BC53136406 ,2012-10-09 10:50:38 ,386.0 ,10.0 ,1036.0 ,0 
,11BC53136406 ,2012-10-09 11:50:37 ,384.0 ,9.0 ,1013.0 ,0 
,11BC53136406 ,2012-10-09 16:50:36 ,410.0 ,11.0 ,983.0 ,0 
,11BC53136406 ,2012-10-12 07:50:27 ,395.0 ,10.0 ,1095.0 ,0 
,11BC53136406 ,2012-10-12 15:50:26 ,290.0 ,5.0 ,1036.0 ,0 
,11BC53136406 ,2012-10-13 15:50:23 ,382.0 ,10.0 ,1031.0 ,0 
,11BC53136406 ,2012-10-13 16:50:23 ,345.0 ,8.0 ,1064.0 ,0 
,11BC53136406 ,2012-10-14 13:50:20 ,391.0 ,11.0 ,1004.0 ,0 
,11BC53136406 ,2012-10-14 15:50:20 ,369.0 ,9.0 ,1012.0 ,0 
,11BC53136406 ,2012-10-14 16:50:20 ,344.0 ,8.0 ,1015.0 ,0 
,11BC53136406 ,2012-10-14 18:50:19 ,397.0 ,11.0 ,1054.0 ,0 
,11BC53136406 ,2012-10-15 08:50:17 ,381.0 ,9.0 ,1029.0 ,0 
,11BC53136406 ,2012-10-15 09:50:17 ,454.0 ,14.0 ,1003.0 ,0 
,11BC53136406 ,2012-10-15 11:50:17 ,315.0 ,10.0 ,1070.0 ,0 
,11BC53136406 ,2012-10-15 12:50:17 ,376.0 ,9.0 ,1024.0 ,0 
,11BC53136406 ,2012-10-15 13:50:17 ,417.0 ,10.0 ,965.0 ,0 
,11BC53136406 ,2012-10-17 07:50:11 ,382.0 ,9.0 ,1268.0 ,-1 
,11BC53136406 ,2012-10-17 09:50:10 ,385.0 ,10.0 ,1041.0 ,0 
,11BC53136406 ,2012-10-17 10:50:10 ,360.0 ,8.0 ,1035.0 ,0 
,11BC53136406 ,2012-10-18 13:50:06 ,318.0 ,7.0 ,1028.0 ,0 
,11BC53136406 ,2012-10-18 14:50:06 ,444.0 ,13.0 ,1036.0 ,0 
,11BC53136406 ,2012-10-18 16:50:06 ,397.0 ,10.0 ,1052.0 ,0 
,11BC53136406 ,2012-10-19 14:50:03 ,831.0 ,25.0 ,1651.0 ,-1 
,11BC53136406 ,2012-10-21 08:49:57 ,273.0 ,5.0 ,1186.0 ,-1 
,11BC53136406 ,2012-10-21 09:49:57 ,316.0 ,7.0 ,1045.0 ,0 
,11BC53136406 ,2012-10-21 13:49:57 ,371.0 ,9.0 ,1037.0 ,0 
,11BC53136406 ,2012-10-23 09:49:50 ,324.0 ,7.0 ,1025.0 ,0 
,11BC53136406 ,2012-10-23 16:49:49 ,396.0 ,10.0 ,1028.0 ,0 
,11BC53136406 ,2012-10-24 10:49:47 ,396.0 ,10.0 ,945.0 ,0 
,11BC53136406 ,2012-10-24 12:49:47 ,502.0 ,14.0 ,1045.0 ,0 
,11BC53136406 ,2012-10-26 09:49:40 ,374.0 ,9.0 ,985.0 ,0 
,11BC53136406 ,2012-10-27 15:49:36 ,554.0 ,20.0 ,1352.0 ,2 
,11BC53136406 ,2012-10-29 08:49:32 ,403.0 ,10.0 ,1011.0 ,0 
,11BC53136406 ,2012-10-29 09:49:31 ,350.0 ,10.0 ,1042.0 ,0 
,11BC53136406 ,2012-10-29 10:49:31 ,341.0 ,9.0 ,1286.0 ,-1 
,11BC53136406 ,2012-10-30 16:49:27 ,393.0 ,10.0 ,1051.0 ,0 
,11BC53136406 ,2012-10-30 18:49:27 ,406.0 ,11.0 ,979.0 ,0 
,11BC53136406 ,2012-10-31 08:49:24 ,534.0 ,22.0 ,1558.0 ,-1 
,11BC53136406 ,2012-10-31 09:49:24 ,537.0 ,20.0 ,1370.0 ,2 
,11BC53136406 ,2012-10-31 10:49:24 ,471.0 ,14.0 ,1570.0 ,-1 
,11BC53136406 ,2012-10-31 12:49:24 ,429.0 ,12.0 ,1056.0 ,0 
,11BC53136406 ,2012-10-31 13:49:24 ,420.0 ,13.0 ,1217.0 ,-1 
,11BC53136406 ,2012-10-31 14:49:24 ,529.0 ,17.0 ,1152.0 ,1 
,11BC53136406 ,2012-10-31 15:49:24 ,537.0 ,21.0 ,1590.0 ,-1 
,11BC53136406 ,2012-10-31 19:49:23 ,406.0 ,10.0 ,1023.0 ,0 
,11BC53136406 ,2012-11-01 00:49:22 ,504.0 ,15.0 ,1106.0 ,0 
,11BC53136406 ,2012-11-01 05:49:22 ,474.0 ,14.0 ,1027.0 ,0 
,11BC53136406 ,2012-11-01 16:49:20 ,487.0 ,16.0 ,1082.0 ,0 
,11BC53136406 ,2012-11-01 18:49:20 ,531.0 ,19.0 ,1324.0 ,2 
,11BC53136406 ,2012-11-01 20:49:20 ,531.0 ,19.0 ,1311.0 ,2 
,11BC53136406 ,2012-11-01 22:49:19 ,402.0 ,12.0 ,1331.0 ,-1 
,11BC53136406 ,2012-11-01 23:49:19 ,504.0 ,14.0 ,1096.0 ,0 
,11BC53136406 ,2012-11-02 01:49:19 ,543.0 ,20.0 ,1342.0 ,2 
,11BC53136406 ,2012-11-02 02:49:19 ,498.0 ,15.0 ,1085.0 ,0 
,11BC53136406 ,2012-11-02 03:49:19 ,474.0 ,12.0 ,1049.0 ,0 
,11BC53136406 ,2012-11-02 04:49:18 ,529.0 ,20.0 ,1314.0 ,2 
,11BC53136406 ,2012-11-03 15:49:13 ,345.0 ,10.0 ,1053.0 ,0 
,11BC53136406 ,2012-11-03 18:49:13 ,490.0 ,15.0 ,1041.0 ,0 
,11BC53136406 ,2012-11-03 19:49:13 ,446.0 ,12.0 ,1006.0 ,0 
,11BC53136406 ,2012-11-05 17:49:06 ,509.0 ,15.0 ,1019.0 ,0 
,11BC53136406 ,2012-11-05 18:49:06 ,386.0 ,10.0 ,999.0 ,0 
,11BC53136406 ,2012-11-05 19:49:06 ,359.0 ,9.0 ,1010.0 ,0 
,11BC53136406 ,2012-11-06 10:49:04 ,448.0 ,12.0 ,1009.0 ,0 
,11BC53136406 ,2012-11-06 15:49:03 ,370.0 ,9.0 ,1097.0 ,0 
,11BC53136406 ,2012-11-06 18:49:03 ,368.0 ,8.0 ,1034.0 ,0 
,11BC53136406 ,2012-11-07 13:49:00 ,578.0 ,18.0 ,1219.0 ,2 
,11BC53136406 ,2012-11-07 14:49:00 ,466.0 ,16.0 ,1025.0 ,0 
,11BC53136406 ,2012-11-09 13:48:53 ,527.0 ,16.0 ,1152.0 ,0 
,11BC53136406 ,2012-11-09 15:48:53 ,466.0 ,13.0 ,1457.0 ,-1 
,11BC53136406 ,2012-11-09 18:48:53 ,550.0 ,19.0 ,1251.0 ,2 
,11BC53136406 ,2012-11-10 01:48:52 ,800.0 ,24.0 ,1633.0 ,-1 
,11BC53136406 ,2012-11-10 06:48:51 ,462.0 ,14.0 ,1736.0 ,-1 
,11BC53136406 ,2012-11-12 07:48:44 ,443.0 ,13.0 ,1238.0 ,-1 
,11BC53136406 ,2012-11-12 09:48:44 ,488.0 ,18.0 ,1429.0 ,-1 
,11BC53136406 ,2012-11-12 12:48:43 ,496.0 ,16.0 ,1059.0 ,0 
,11BC53136406 ,2012-11-12 13:48:43 ,528.0 ,16.0 ,1116.0 ,0 
,11BC53136406 ,2012-11-12 14:48:43 ,558.0 ,19.0 ,1289.0 ,2 
,11BC53136406 ,2012-11-12 17:48:43 ,337.0 ,7.0 ,1020.0 ,0 
,11BC53136406 ,2012-11-13 18:48:39 ,570.0 ,18.0 ,1236.0 ,2 
,11BC53136406 ,2012-11-14 05:48:38 ,336.0 ,9.0 ,1051.0 ,0 
,11BC53136406 ,2012-11-14 08:48:37 ,540.0 ,20.0 ,1358.0 ,2 
,11BC53136406 ,2012-11-14 09:48:37 ,542.0 ,19.0 ,1384.0 ,-1 
,11BC53136406 ,2012-11-14 12:48:37 ,558.0 ,17.0 ,1211.0 ,2 
,11BC53136406 ,2012-11-15 14:48:33 ,459.0 ,14.0 ,992.0 ,0 
,11BC53136406 ,2012-11-18 11:48:23 ,450.0 ,14.0 ,1035.0 ,0 
,11BC53136406 ,2012-11-19 11:48:20 ,355.0 ,8.0 ,984.0 ,0 
,11BC53136406 ,2012-11-19 13:48:20 ,535.0 ,17.0 ,1172.0 ,1 
,11BC53136406 ,2012-11-19 14:48:20 ,180.0 ,18.0 ,1282.0 ,-1 
,11BC53136406 ,2012-11-19 15:48:19 ,564.0 ,20.0 ,1308.0 ,2 
,11BC53136406 ,2012-11-19 16:48:19 ,423.0 ,9.0 ,941.0 ,0 
,11BC53136406 ,2012-11-19 20:48:18 ,378.0 ,10.0 ,1059.0 ,0 
,11BC53136406 ,2012-11-19 21:48:18 ,237.0 ,4.0 ,1019.0 ,-1 
,11BC53136406 ,2012-11-21 09:48:13 ,794.0 ,25.0 ,1631.0 ,-1 
,11BC53136406 ,2012-11-23 23:48:04 ,802.0 ,24.0 ,1624.0 ,-1 
,11BC53136406 ,2012-11-24 00:48:04 ,447.0 ,13.0 ,957.0 ,0 
,11BC53136406 ,2012-11-24 01:48:04 ,531.0 ,20.0 ,1291.0 ,2 
,11BC53136406 ,2012-11-24 02:48:04 ,538.0 ,18.0 ,1276.0 ,2 
,11BC53136406 ,2012-11-24 05:48:04 ,451.0 ,13.0 ,1006.0 ,0 
,11BC53136406 ,2012-11-24 07:48:04 ,543.0 ,20.0 ,1317.0 ,2 
,11BC53136406 ,2012-11-26 14:47:56 ,307.0 ,7.0 ,1046.0 ,0 
,11BC53136406 ,2012-11-28 08:47:50 ,375.0 ,9.0 ,1032.0 ,0 
,11BC53136406 ,2012-11-28 10:47:49 ,476.0 ,15.0 ,1090.0 ,0 
,11BC53136406 ,2012-11-28 13:47:49 ,443.0 ,13.0 ,968.0 ,0 
,11BC53136406 ,2012-11-28 14:47:49 ,551.0 ,19.0 ,1317.0 ,2 
,11BC53136406 ,2012-11-28 17:47:48 ,219.0 ,7.0 ,1184.0 ,-1 
,11BC53136406 ,2012-11-30 15:47:42 ,764.0 ,24.0 ,1666.0 ,-1 
,11BC53136406 ,2012-11-30 17:47:42 ,333.0 ,18.0 ,1266.0 ,-1 
,11BC53136406 ,2012-11-30 20:47:41 ,551.0 ,23.0 ,1590.0 ,-1 
,11BC53136406 ,2012-11-30 22:47:41 ,453.0 ,12.0 ,1504.0 ,-1 
,11BC53136406 ,2012-12-01 01:47:41 ,500.0 ,18.0 ,1438.0 ,-1 
,11BC53136406 ,2012-12-01 02:47:40 ,548.0 ,21.0 ,1503.0 ,-1 
,11BC53136406 ,2012-12-01 09:47:39 ,416.0 ,11.0 ,1038.0 ,0 
,11BC53136406 ,2012-12-01 10:47:39 ,408.0 ,10.0 ,1000.0 ,0 
,11BC53136406 ,2012-12-01 12:47:39 ,395.0 ,10.0 ,1025.0 ,0 
,11BC53136406 ,2012-12-01 13:47:39 ,485.0 ,9.0 ,1102.0 ,-1 
,11BC53136406 ,2012-12-01 21:47:38 ,569.0 ,18.0 ,1261.0 ,2 
,11BC53136406 ,2012-12-02 04:47:37 ,201.0 ,12.0 ,1185.0 ,-1 
,11BC53136406 ,2012-12-02 09:47:36 ,354.0 ,8.0 ,998.0 ,0 
,11BC53136406 ,2012-12-02 12:47:36 ,393.0 ,11.0 ,1149.0 ,0 
,11BC53136406 ,2012-12-02 15:47:35 ,387.0 ,9.0 ,978.0 ,0 
,11BC53136406 ,2012-12-02 16:47:36 ,469.0 ,7.0 ,971.0 ,-1 
,11BC53136406 ,2012-12-02 18:47:35 ,333.0 ,7.0 ,1008.0 ,0 
,11BC53136406 ,2012-12-04 07:47:30 ,396.0 ,10.0 ,1000.0 ,0 
,11BC53136406 ,2012-12-06 15:47:22 ,336.0 ,7.0 ,1021.0 ,0 
,11BC53136406 ,2012-12-07 09:47:19 ,399.0 ,11.0 ,1054.0 ,0 
,11BC53136406 ,2012-12-08 16:47:15 ,517.0 ,20.0 ,1384.0 ,-1 
,11BC53136406 ,2012-12-08 18:47:14 ,531.0 ,18.0 ,1181.0 ,1 
,11BC53136406 ,2012-12-08 19:47:14 ,546.0 ,18.0 ,1151.0 ,1 
,11BC53136406 ,2012-12-08 20:47:14 ,471.0 ,14.0 ,979.0 ,0 
,11BC53136406 ,2012-12-08 23:47:14 ,820.0 ,3.0 ,1311.0 ,-1 
,11BC53136406 ,2012-12-10 09:47:09 ,460.0 ,12.0 ,1099.0 ,0 
,11BC53136406 ,2012-12-10 10:47:09 ,414.0 ,11.0 ,1015.0 ,0 
,11BC53136406 ,2012-12-11 07:47:06 ,305.0 ,6.0 ,1039.0 ,0 
,11BC53136406 ,2012-12-11 08:47:06 ,374.0 ,9.0 ,1041.0 ,0 
,11BC53136406 ,2012-12-11 09:47:05 ,467.0 ,13.0 ,1061.0 ,0 
,11BC53136406 ,2012-12-11 10:47:05 ,515.0 ,17.0 ,1114.0 ,0 
,11BC53136406 ,2012-12-11 12:47:05 ,510.0 ,15.0 ,1059.0 ,0 
,11BC53136406 ,2012-12-11 15:47:05 ,433.0 ,12.0 ,1029.0 ,0 
,11BC53136406 ,2012-12-12 13:47:02 ,453.0 ,12.0 ,993.0 ,0 
,11BC53136406 ,2012-12-12 18:47:01 ,422.0 ,9.0 ,1018.0 ,0 
,11BC53136406 ,2012-12-13 08:46:59 ,424.0 ,11.0 ,1165.0 ,-1 
,11BC53136406 ,2012-12-13 10:46:59 ,432.0 ,12.0 ,1021.0 ,0 
,11BC53136406 ,2012-12-13 11:46:59 ,468.0 ,14.0 ,1007.0 ,0 
,11BC53136406 ,2012-12-13 12:46:58 ,492.0 ,13.0 ,1054.0 ,0 
,11BC53136406 ,2012-12-13 15:46:58 ,280.0 ,1.0 ,1260.0 ,-1 
,11BC53136406 ,2012-12-13 19:46:57 ,326.0 ,8.0 ,1025.0 ,0 
,11BC53136406 ,2012-12-13 20:46:57 ,390.0 ,10.0 ,1004.0 ,0 
,11BC53136406 ,2012-12-13 21:46:57 ,379.0 ,10.0 ,1053.0 ,0 
,11BC53136406 ,2012-12-13 23:46:57 ,818.0 ,25.0 ,1727.0 ,-1 
,11BC53136406 ,2012-12-15 10:46:52 ,411.0 ,11.0 ,1044.0 ,0 
,11BC53136406 ,2012-12-15 13:46:51 ,393.0 ,10.0 ,1053.0 ,0 
,11BC53136406 ,2012-12-16 15:46:48 ,436.0 ,11.0 ,1290.0 ,-1 
,11BC53136406 ,2012-12-16 19:46:47 ,291.0 ,6.0 ,1065.0 ,0 
,11BC53136406 ,2012-12-16 20:46:47 ,241.0 ,4.0 ,1154.0 ,-1 
,11BC53136406 ,2012-12-17 09:46:45 ,441.0 ,13.0 ,1054.0 ,0 
,11BC53136406 ,2012-12-17 10:46:45 ,565.0 ,18.0 ,1195.0 ,2 
,11BC53136406 ,2012-12-17 12:46:45 ,445.0 ,12.0 ,1004.0 ,0 
,11BC53136406 ,2012-12-17 14:46:45 ,389.0 ,10.0 ,1001.0 ,0 
,11BC53136406 ,2012-12-18 15:46:41 ,459.0 ,14.0 ,1014.0 ,0 
,11BC53136406 ,2012-12-19 18:46:37 ,543.0 ,22.0 ,1570.0 ,-1 
,11BC53136406 ,2012-12-19 19:46:37 ,451.0 ,19.0 ,1306.0 ,-1 
,11BC53136406 ,2012-12-19 20:46:37 ,501.0 ,15.0 ,1123.0 ,0 
,11BC53136406 ,2012-12-22 12:22:41 ,443.0 ,12.0 ,1007.0 ,0 
